q0_i,q1_i,q2_i,q3_i,wx_i,wy_i,wz_i,q0_f,q1_f,q2_f,q3_f,wx_f,wy_f,wz_f,phi_i,theta_i,psi_i,phi_f,theta_f,psi_f
0.599523,-0.333865,0.643910,0.338359,0.000000,0.000000,0.000000,-0.395719,0.530713,0.298858,0.687338,0.000000,0.000000,0.000000,145.822585,86.384434,-157.384425,177.959680,-104.964366,61.427076
0.270540,-0.577807,0.076646,-0.766207,0.000000,0.000000,0.000000,-0.103092,-0.825415,-0.086855,-0.548196,0.000000,0.000000,0.000000,126.695631,-122.438527,69.722637,144.904333,-62.507282,33.741167
0.677865,0.101522,0.713234,-0.146594,0.000000,0.000000,0.000000,-0.686035,-0.116718,0.709920,-0.108380,0.000000,0.000000,0.000000,61.991123,94.643555,41.765307,-10.082184,-92.050013,28.402416
0.044127,0.606750,0.025951,-0.793242,0.000000,0.000000,0.000000,-0.000332,0.518994,-0.026588,-0.854364,0.000000,0.000000,0.000000,-177.298883,105.227520,8.432324,-174.400444,117.521568,3.353694
0.833830,0.479862,-0.081818,-0.260317,0.000000,0.000000,0.000000,0.684083,0.180168,0.628745,0.322878,0.000000,0.000000,0.000000,-121.971036,173.489393,148.937610,-102.481550,131.936806,-90.073719
0.412638,0.090439,-0.008119,-0.906358,0.000000,0.000000,0.000000,0.199788,0.016234,0.494391,-0.845813,0.000000,0.000000,0.000000,-174.808752,170.953314,49.367716,121.605499,166.996577,19.292249
0.173168,0.739615,0.115121,-0.640101,0.000000,0.000000,0.000000,-0.117848,0.784154,-0.514896,-0.325724,0.000000,0.000000,0.000000,137.942680,80.654639,-18.453225,-11.208357,140.787802,109.416489
0.075849,-0.215683,-0.004855,0.973501,0.000000,0.000000,0.000000,-0.511966,0.001569,-0.844075,0.159455,0.000000,0.000000,0.000000,-2.662353,24.783959,170.504654,-147.492167,59.743118,-160.774434
0.729243,0.087898,-0.219750,0.642018,0.000000,0.000000,0.000000,0.714086,-0.141867,-0.660900,-0.182117,0.000000,0.000000,0.000000,-9.836971,-25.681463,84.968211,23.858348,-84.593460,-50.375535
0.475349,-0.112418,0.421427,0.764071,0.000000,0.000000,0.000000,0.122471,0.761007,-0.091826,0.630427,0.000000,0.000000,0.000000,-139.074728,145.079463,-50.385638,-21.962978,-100.884522,-175.547877
0.434553,-0.506215,0.566762,0.483416,0.000000,0.000000,0.000000,-0.384258,-0.405636,0.819346,-0.128360,0.000000,0.000000,0.000000,145.120117,79.112856,-125.552366,-8.583744,-132.792758,56.434035
0.895623,-0.160640,0.408476,-0.072124,0.000000,0.000000,0.000000,0.346182,0.935773,-0.044569,0.050001,0.000000,0.000000,0.000000,150.578007,134.886314,158.343986,-40.427021,-172.851729,177.181298
0.884174,-0.081339,-0.441714,0.128490,0.000000,0.000000,0.000000,0.494353,0.454288,0.627513,-0.394290,0.000000,0.000000,0.000000,-23.335208,-49.481913,27.408609,12.848970,101.855555,-61.358625
0.569890,0.405364,-0.362770,0.615876,0.000000,0.000000,0.000000,0.053534,0.701699,-0.061118,0.707826,0.000000,0.000000,0.000000,-177.869705,-114.106767,-86.938839,-55.714552,-89.209946,-133.585996
0.854196,-0.363320,0.012418,0.371745,0.000000,0.000000,0.000000,0.411542,0.482943,-0.609289,0.475568,0.000000,0.000000,0.000000,140.268756,163.061823,-139.121815,-138.939242,-73.912922,-134.667486
0.890812,0.138386,0.428052,0.063836,0.000000,0.000000,0.000000,0.410452,-0.386351,-0.495283,0.661027,0.000000,0.000000,0.000000,26.840102,48.155643,20.369592,-77.759822,5.980912,111.501137
0.695928,-0.144701,0.661711,0.238505,0.000000,0.000000,0.000000,0.522103,-0.144731,-0.044856,0.839315,0.000000,0.000000,0.000000,54.197148,81.902512,85.721557,166.649387,168.690319,-65.095925
0.348296,-0.504406,-0.789210,0.037573,0.000000,0.000000,0.000000,0.534419,-0.567158,-0.609893,-0.144078,0.000000,0.000000,0.000000,-151.442476,-30.787359,106.816029,48.022632,-125.382238,-111.747898
0.044674,0.735360,0.469319,0.486817,0.000000,0.000000,0.000000,0.237168,0.643466,-0.055154,0.725714,0.000000,0.000000,0.000000,134.966029,-42.379477,83.353529,-126.368924,-106.238442,-77.734600
0.246608,-0.630990,-0.104098,0.728148,0.000000,0.000000,0.000000,-0.173158,-0.289070,-0.231846,0.912525,0.000000,0.000000,0.000000,111.470285,119.823054,-80.501225,-24.004278,37.434866,-166.750889
0.256901,-0.242713,-0.461494,0.813705,0.000000,0.000000,0.000000,0.891576,-0.165366,-0.355142,0.227201,0.000000,0.000000,0.000000,-62.482351,9.083767,139.438845,146.642478,-146.073486,-140.963548
0.485184,-0.095342,0.223249,0.840039,0.000000,0.000000,0.000000,-0.301167,0.295309,0.523285,0.740449,0.000000,0.000000,0.000000,-162.239156,157.863436,-56.517821,-114.962114,-131.191334,12.000883
0.344103,-0.616721,0.341685,0.620081,0.000000,0.000000,0.000000,-0.231404,0.617174,0.571424,0.488899,0.000000,0.000000,0.000000,173.270793,90.335443,-64.744629,-33.357210,-119.780851,-74.695784
0.573425,-0.616881,0.040004,0.537626,0.000000,0.000000,0.000000,-0.601183,-0.385453,-0.582414,0.388328,0.000000,0.000000,0.000000,-70.467795,45.168329,53.565725,-155.534823,91.538691,138.115549
0.983729,-0.028327,0.177145,0.009731,0.000000,0.000000,0.000000,0.011573,-0.922120,0.328408,-0.204227,0.000000,0.000000,0.000000,176.801529,159.569138,-179.442991,-170.369595,-21.656586,-41.052412
0.605852,0.794410,-0.005964,0.042662,0.000000,0.000000,0.000000,0.249023,0.431290,0.812495,-0.303032,0.000000,0.000000,0.000000,105.247334,-4.301773,2.426477,-158.149123,41.762832,132.502513
0.358944,0.759088,-0.498157,0.216294,0.000000,0.000000,0.000000,-0.411975,-0.002368,-0.581152,0.701807,0.000000,0.000000,0.000000,-26.922045,-136.686191,124.308284,-68.258853,28.826836,-138.935766
0.701369,0.503743,0.338224,-0.374071,0.000000,0.000000,0.000000,0.775555,-0.012362,-0.628701,-0.055649,0.000000,0.000000,0.000000,59.827683,58.354517,-20.526648,-166.349103,-102.429899,160.803528
0.608844,0.329606,-0.618284,0.372013,0.000000,0.000000,0.000000,-0.547675,-0.143368,-0.389345,0.726573,0.000000,0.000000,0.000000,107.209292,-93.520840,-47.691085,-31.937210,39.405434,-117.685262
0.665416,0.225941,0.576160,0.417387,0.000000,0.000000,0.000000,0.595552,-0.462129,-0.269743,0.599160,0.000000,0.000000,0.000000,73.335441,35.321382,90.866892,-63.934999,13.443538,81.932673
0.541459,-0.239482,-0.686277,-0.422485,0.000000,0.000000,0.000000,-0.200966,0.698986,-0.673351,-0.132773,0.000000,0.000000,0.000000,-79.976458,-108.996630,23.311396,-173.408893,27.145697,-86.266796
0.105953,0.056586,-0.137993,0.983123,0.000000,0.000000,0.000000,-0.386314,-0.896378,0.018547,0.216621,0.000000,0.000000,0.000000,164.815097,-171.922971,-11.223917,130.937096,21.963667,-12.492818
0.164493,0.716773,-0.329409,0.592172,0.000000,0.000000,0.000000,-0.220694,0.295845,0.335594,0.866687,0.000000,0.000000,0.000000,32.254438,-106.808360,106.399714,-143.047685,-138.628613,14.191251
0.650198,-0.249390,-0.596667,-0.398792,0.000000,0.000000,0.000000,0.448739,0.545927,-0.703296,0.077280,0.000000,0.000000,0.000000,-137.180335,-102.886611,82.245057,-33.078652,-134.310038,89.902101
0.407818,-0.091606,-0.582203,-0.697375,0.000000,0.000000,0.000000,0.464793,-0.240751,-0.716899,-0.460502,0.000000,0.000000,0.000000,-112.492797,-142.941245,35.387757,-71.763434,-117.358063,10.391017
0.157269,-0.435509,0.082775,-0.882466,0.000000,0.000000,0.000000,-0.038077,0.526283,0.664080,-0.529692,0.000000,0.000000,0.000000,-25.003586,-47.954013,-148.526428,-120.382193,30.461720,120.938430
0.108150,-0.956481,-0.196429,0.186718,0.000000,0.000000,0.000000,0.509626,-0.342653,-0.783866,-0.091781,0.000000,0.000000,0.000000,17.172029,161.657450,-153.996688,-156.113300,-59.525556,118.982840
0.533522,-0.001573,-0.629360,-0.565029,0.000000,0.000000,0.000000,0.686313,-0.278959,-0.618777,-0.261287,0.000000,0.000000,0.000000,-106.324137,-137.675278,54.369763,142.848926,-95.658840,172.176513
0.295027,-0.653399,0.382167,0.583076,0.000000,0.000000,0.000000,0.630539,-0.359809,0.213827,0.653633,0.000000,0.000000,0.000000,-22.387243,99.082819,100.195440,164.987659,132.267054,-94.612162
0.504321,0.493637,-0.558123,0.436442,0.000000,0.000000,0.000000,-0.048418,0.730289,0.015028,0.681254,0.000000,0.000000,0.000000,-5.552031,-96.365894,87.950780,36.826051,-94.808364,148.321131
0.119163,-0.366799,0.327855,-0.862421,0.000000,0.000000,0.000000,-0.221205,-0.688372,0.689030,0.049497,0.000000,0.000000,0.000000,-51.683975,-33.678615,-147.587171,-22.560216,-166.308818,92.688557
0.707379,-0.281641,-0.554048,-0.336636,0.000000,0.000000,0.000000,0.235883,-0.689141,-0.682812,-0.056672,0.000000,0.000000,0.000000,-6.379921,-76.771456,-45.842800,-164.316953,-23.592990,86.176398
0.111861,0.515701,0.054289,0.847698,0.000000,0.000000,0.000000,0.636983,-0.302548,0.105348,0.701156,0.000000,0.000000,0.000000,24.167985,-59.561344,150.996076,163.348058,146.049552,-89.624606
0.423747,-0.493647,-0.153533,0.743760,0.000000,0.000000,0.000000,-0.577177,-0.036630,0.228604,0.783113,0.000000,0.000000,0.000000,-54.256384,37.170661,101.106906,24.151443,-11.918445,-109.776058
0.551655,-0.304031,0.307511,0.713218,0.000000,0.000000,0.000000,0.671171,-0.384709,0.450663,0.445457,0.000000,0.000000,0.000000,9.361712,50.620449,108.992989,-21.099202,71.385215,51.904244
0.325720,-0.358427,0.623599,-0.613646,0.000000,0.000000,0.000000,0.757965,0.254379,0.571544,-0.184711,0.000000,0.000000,0.000000,-91.989152,-1.928739,-122.084782,38.768004,73.820551,2.214801
0.198312,0.817840,0.023453,-0.539685,0.000000,0.000000,0.000000,-0.455996,0.422098,-0.683538,-0.382982,0.000000,0.000000,0.000000,138.567047,63.132566,-22.877221,-25.486924,108.791952,44.995442
0.514247,-0.438097,0.569687,0.468058,0.000000,0.000000,0.000000,0.037120,0.546748,0.752258,0.365781,0.000000,0.000000,0.000000,111.716667,84.892061,-168.492900,140.997463,-20.128911,115.173285
0.553569,-0.016780,0.605476,-0.571559,0.000000,0.000000,0.000000,0.642154,-0.579862,0.321638,0.384640,0.000000,0.000000,0.000000,-69.463771,40.629343,-120.620124,103.633807,120.777815,-166.324037
0.040721,-0.590441,-0.566390,-0.573519,0.000000,0.000000,0.000000,-0.561998,-0.544677,0.412018,-0.466612,0.000000,0.000000,0.000000,-60.610103,-133.665295,-64.297646,73.572626,-76.266808,18.578447
0.072165,-0.875430,0.463943,-0.114765,0.000000,0.000000,0.000000,-0.710612,-0.052028,0.687646,-0.139524,0.000000,0.000000,0.000000,13.589192,-172.300562,123.237632,-67.491673,-82.665176,83.092804
0.449529,-0.296173,-0.800601,0.263140,0.000000,0.000000,0.000000,-0.581805,0.065040,-0.633922,-0.505386,0.000000,0.000000,0.000000,-123.629397,-34.327168,120.602245,-108.386398,126.545954,-58.113937
0.737044,0.028919,-0.038915,-0.674103,0.000000,0.000000,0.000000,0.772557,-0.370597,0.164505,-0.488623,0.000000,0.000000,0.000000,-174.542267,-178.947090,95.057531,132.465026,-173.800810,118.107490
0.209997,-0.150334,0.829752,0.494786,0.000000,0.000000,0.000000,0.261309,0.414271,0.024021,0.871504,0.000000,0.000000,0.000000,-60.882623,150.181334,2.753100,-158.490550,-134.803738,-42.421879
0.463286,-0.664685,-0.583409,0.056519,0.000000,0.000000,0.000000,0.636817,0.338437,-0.623674,0.301588,0.000000,0.000000,0.000000,-129.614411,-27.738408,69.298313,97.290079,-86.829601,-43.450927
0.698101,-0.129243,-0.597053,-0.373469,0.000000,0.000000,0.000000,0.426260,0.571614,0.580780,-0.392754,0.000000,0.000000,0.000000,-133.690804,-111.542935,91.263484,-5.415756,109.242407,-92.935777
0.027370,-0.345595,0.232827,0.908629,0.000000,0.000000,0.000000,-0.788158,-0.441482,0.414143,0.111294,0.000000,0.000000,0.000000,31.767608,39.850022,-171.672651,71.273839,-33.679850,-40.560762
0.051606,-0.688728,0.026687,-0.722689,0.000000,0.000000,0.000000,0.544544,0.087470,0.651841,-0.520504,0.000000,0.000000,0.000000,-65.538903,-83.080735,-112.438105,103.022147,126.777285,49.145048
0.565246,0.049426,-0.629738,-0.530550,0.000000,0.000000,0.000000,0.030198,0.753191,0.163828,-0.636358,0.000000,0.000000,0.000000,-105.585551,-138.740662,61.724136,-139.112081,75.579241,56.785822
0.436112,0.514115,-0.532526,0.511769,0.000000,0.000000,0.000000,0.079646,-0.221230,-0.773439,-0.588647,0.000000,0.000000,0.000000,-134.749333,-82.179341,-131.962642,-71.416315,-157.439721,-15.606907
0.068599,0.407132,0.197234,0.889177,0.000000,0.000000,0.000000,-0.306435,0.311649,-0.579914,0.687512,0.000000,0.000000,0.000000,34.542320,-44.184038,156.791631,-82.327667,-4.192803,-128.287201
0.227299,0.770469,-0.057069,0.592838,0.000000,0.000000,0.000000,0.160200,-0.365015,0.770133,0.497991,0.000000,0.000000,0.000000,-55.563384,-110.037435,-148.001064,-55.148954,142.388902,30.550987
0.962327,-0.106134,-0.043607,-0.246496,0.000000,0.000000,0.000000,0.192447,-0.672652,0.244415,0.671390,0.000000,0.000000,0.000000,-10.631666,-7.830989,-28.004522,109.397323,85.786877,-106.614703
0.514077,0.196032,0.746642,-0.373927,0.000000,0.000000,0.000000,0.636879,-0.659135,0.399720,-0.012266,0.000000,0.000000,0.000000,61.740538,113.898199,13.085985,77.489285,150.463640,141.420184
0.137090,0.542632,0.699232,-0.444782,0.000000,0.000000,0.000000,-0.448747,0.524501,-0.553481,-0.466030,0.000000,0.000000,0.000000,-140.138321,42.409260,120.389738,-15.489769,99.731031,73.837638
0.042984,-0.978046,-0.051222,-0.197371,0.000000,0.000000,0.000000,-0.383350,-0.554800,-0.707890,-0.210073,0.000000,0.000000,0.000000,3.977708,-157.015704,-174.813126,-49.476642,161.962334,-84.539749
0.055662,0.543261,-0.385349,0.743825,0.000000,0.000000,0.000000,-0.270531,0.089754,-0.818537,0.498754,0.000000,0.000000,0.000000,-77.599565,-58.329451,-140.227764,-112.375330,20.692288,-153.542673
0.130054,-0.286285,0.947239,0.062175,0.000000,0.000000,0.000000,-0.029523,0.819170,0.257048,0.511874,0.000000,0.000000,0.000000,177.411845,16.378688,-146.739617,-24.366356,-121.372379,-131.333267
0.575733,0.483688,0.426665,-0.502529,0.000000,0.000000,0.000000,0.035107,-0.693212,-0.095301,-0.713542,0.000000,0.000000,0.000000,-142.669659,102.197914,128.262762,-103.365166,-95.149788,-66.042365
0.335280,-0.794223,0.364228,0.352328,0.000000,0.000000,0.000000,0.124882,-0.932213,-0.312911,-0.132172,0.000000,0.000000,0.000000,-152.360831,53.503291,-35.135292,-170.867967,-18.940111,35.583776
0.627335,0.012201,-0.400554,0.667726,0.000000,0.000000,0.000000,-0.182553,-0.735538,-0.373620,0.534852,0.000000,0.000000,0.000000,142.567019,-148.744417,-75.599384,19.949663,112.598768,-112.762965
0.473386,0.508460,0.463431,-0.550096,0.000000,0.000000,0.000000,-0.480844,0.527004,-0.530477,-0.457876,0.000000,0.000000,0.000000,151.937136,93.469340,54.954509,10.081187,96.899710,98.563459
0.077080,-0.646476,0.755741,0.070594,0.000000,0.000000,0.000000,0.436936,0.683992,0.579623,0.072658,0.000000,0.000000,0.000000,179.587596,11.992311,-98.954626,-48.298993,155.975848,-110.342369
0.703628,0.072149,-0.704140,0.062371,0.000000,0.000000,0.000000,0.706126,-0.507026,0.359889,-0.338806,0.000000,0.000000,0.000000,-81.543216,-90.793322,92.459945,-76.706005,9.479061,-58.771054
0.157236,-0.891564,0.199698,0.374848,0.000000,0.000000,0.000000,0.641014,-0.706698,-0.297769,0.031817,0.000000,0.000000,0.000000,11.042431,133.012791,159.561855,79.216022,-160.319250,-150.639892
0.649917,-0.158329,0.540214,0.510596,0.000000,0.000000,0.000000,0.417189,-0.842362,-0.200233,-0.276199,0.000000,0.000000,0.000000,-136.636203,120.245705,-77.958951,49.864856,-140.773412,-172.069290
0.289062,-0.497342,-0.268832,0.772543,0.000000,0.000000,0.000000,0.392184,0.703798,0.014956,0.592146,0.000000,0.000000,0.000000,-62.830835,37.808127,115.343765,-90.893963,-124.737466,-121.564855
0.600869,-0.453230,-0.539849,-0.376964,0.000000,0.000000,0.000000,0.903800,-0.424183,-0.046054,-0.033070,0.000000,0.000000,0.000000,-87.383780,-82.079421,15.290838,-50.217767,-6.390392,-1.193874
0.307244,0.622448,-0.377119,-0.613140,0.000000,0.000000,0.000000,0.453566,-0.256278,0.021981,-0.853297,0.000000,0.000000,0.000000,-85.983915,147.889041,87.542521,-17.284280,-24.672020,-120.207182
0.652569,0.023812,0.757353,-0.001786,0.000000,0.000000,0.000000,0.592609,-0.581386,-0.120689,0.544279,0.000000,0.000000,0.000000,169.169442,81.315699,167.089163,-70.232677,29.329374,64.276828
0.795792,0.306928,0.496541,0.161113,0.000000,0.000000,0.000000,0.167896,0.089107,-0.235558,0.953091,0.000000,0.000000,0.000000,63.843925,43.739981,50.968944,-25.640210,-14.415559,163.315576
0.387994,-0.214321,-0.042884,0.895371,0.000000,0.000000,0.000000,0.353577,0.404627,-0.432232,0.724179,0.000000,0.000000,0.000000,-15.044727,20.518840,130.404306,-48.671334,-63.087666,158.984570
0.279359,-0.356661,0.354783,-0.817851,0.000000,0.000000,0.000000,0.125898,-0.833148,0.299821,-0.447349,0.000000,0.000000,0.000000,-57.647171,-22.654112,-129.701473,40.081310,-137.938916,124.448934
0.862060,0.401495,-0.090910,0.295617,0.000000,0.000000,0.000000,0.245345,-0.060427,-0.691321,-0.676926,0.000000,0.000000,0.000000,44.003849,-23.210928,28.368260,87.671846,-24.899851,-164.092155
0.219206,-0.336306,-0.587269,-0.702824,0.000000,0.000000,0.000000,0.104039,-0.642012,0.615463,-0.445199,0.000000,0.000000,0.000000,-97.064268,-133.097379,-7.305188,49.509209,-153.667330,80.106170
0.535754,0.394438,0.703058,0.251192,0.000000,0.000000,0.000000,-0.371292,0.575853,0.379171,0.621904,0.000000,0.000000,0.000000,-68.876389,146.277411,-82.068240,-138.221682,-93.786407,22.360664
0.442787,-0.571129,0.465594,0.510857,0.000000,0.000000,0.000000,0.096794,-0.240978,-0.462433,0.847771,0.000000,0.000000,0.000000,19.288144,95.223504,119.257881,-61.227765,18.606491,155.899837
0.167649,0.869696,-0.340127,-0.315970,0.000000,0.000000,0.000000,0.150339,0.946874,0.067599,0.276149,0.000000,0.000000,0.000000,145.755424,25.820399,-50.798072,-21.870708,-149.825818,-165.869874
0.148067,-0.239326,-0.897246,-0.340220,0.000000,0.000000,0.000000,-0.566332,-0.688016,0.065017,-0.449083,0.000000,0.000000,0.000000,-36.675002,-154.624333,-21.335054,-93.557250,-136.243515,-144.523222
0.822780,0.066172,0.524220,-0.209401,0.000000,0.000000,0.000000,0.659916,0.213612,-0.269405,0.668058,0.000000,0.000000,0.000000,-14.066378,62.916936,-37.190769,174.165636,-140.135040,-87.180018
0.004783,0.680568,0.112445,0.723989,0.000000,0.000000,0.000000,0.557224,0.199073,-0.279313,0.756211,0.000000,0.000000,0.000000,74.059034,-79.857279,114.707501,165.302402,-142.239520,-67.719317
0.404276,-0.594371,-0.381556,-0.581119,0.000000,0.000000,0.000000,0.479450,0.139702,-0.462609,-0.732533,0.000000,0.000000,0.000000,93.508952,-92.131412,154.017603,56.711958,-13.823038,-121.075797
0.735756,-0.045099,0.620943,0.266567,0.000000,0.000000,0.000000,-0.003376,-0.338275,0.866796,0.366364,0.000000,0.000000,0.000000,-130.340765,110.319642,-104.465259,138.933145,14.005227,-142.630880
0.298034,-0.936018,-0.157348,0.101424,0.000000,0.000000,0.000000,-0.090257,-0.062352,0.462394,0.879862,0.000000,0.000000,0.000000,-143.658991,5.513471,20.895674,-124.388529,178.495590,12.507399
0.881412,0.098739,0.461856,-0.007208,0.000000,0.000000,0.000000,0.929726,-0.140204,0.267211,-0.211071,0.000000,0.000000,0.000000,16.816681,54.646140,7.797227,-24.544798,25.955914,-31.321488
0.147362,-0.691585,0.147086,0.691636,0.000000,0.000000,0.000000,-0.712899,-0.532033,-0.217149,0.401948,0.000000,0.000000,0.000000,-67.621933,89.977287,88.343594,-120.176197,132.497277,149.582018
0.503295,0.593030,-0.539529,0.322362,0.000000,0.000000,0.000000,0.658154,0.159840,0.655084,0.334888,0.000000,0.000000,0.000000,-41.098645,-112.267394,123.652016,82.051934,49.045864,97.236889
0.590826,0.215068,0.577765,-0.520441,0.000000,0.000000,0.000000,-0.536657,0.015537,0.559709,-0.631256,0.000000,0.000000,0.000000,-55.364608,65.036550,-119.737120,117.277376,-144.470081,-58.640215
0.310471,-0.385969,0.723901,0.480212,0.000000,0.000000,0.000000,-0.724026,0.253644,0.553071,0.324905,0.000000,0.000000,0.000000,-52.784093,124.895736,27.101373,-1.742964,-74.949286,-46.999897
0.057816,-0.671398,-0.094791,-0.732732,0.000000,0.000000,0.000000,-0.635914,-0.373712,0.669332,0.089149,0.000000,0.000000,0.000000,37.286877,-84.194489,155.118719,106.428468,-51.687681,-81.830708
0.418154,0.851094,-0.160945,-0.273647,0.000000,0.000000,0.000000,-0.058997,0.728813,-0.645321,0.221159,0.000000,0.000000,0.000000,122.037053,19.341565,-32.200812,-157.466075,-14.254133,-85.899842
0.558288,0.159555,0.608066,0.541398,0.000000,0.000000,0.000000,0.493173,0.620552,-0.293147,0.534566,0.000000,0.000000,0.000000,-104.065481,149.589891,-67.810468,-100.982319,-107.712312,-147.506016
0.124071,0.170101,0.847242,0.487702,0.000000,0.000000,0.000000,-0.045062,-0.655511,-0.140913,0.740553,0.000000,0.000000,0.000000,-60.396760,177.459872,-24.183192,123.992235,100.397167,-40.831925
0.266777,0.760963,0.433485,-0.402313,0.000000,0.000000,0.000000,-0.045101,0.692962,-0.682217,0.228799,0.000000,0.000000,0.000000,-6.116809,122.480085,-124.023165,22.802580,-165.193126,87.893378
0.495384,0.655656,0.397207,-0.408580,0.000000,0.000000,0.000000,-0.079953,-0.378951,0.888102,-0.247547,0.000000,0.000000,0.000000,-61.657766,111.671764,-161.683606,-156.325545,-19.246216,-137.854813
0.281187,-0.726839,-0.028373,0.625967,0.000000,0.000000,0.000000,-0.765687,-0.583141,0.133683,0.236217,0.000000,0.000000,0.000000,-97.463074,63.379967,61.366174,-106.550794,175.941341,148.738147
0.092918,-0.929831,-0.238464,-0.264414,0.000000,0.000000,0.000000,0.349140,-0.045191,-0.608381,0.711288,0.000000,0.000000,0.000000,-176.829542,-32.414241,27.846388,105.908012,-158.867113,-36.259420
0.749920,-0.114353,0.136372,-0.637139,0.000000,0.000000,0.000000,0.740704,-0.274220,-0.613084,-0.017033,0.000000,0.000000,0.000000,159.764116,176.627973,98.694966,104.249724,-113.426954,-128.532745
0.021730,-0.765682,0.180415,-0.617017,0.000000,0.000000,0.000000,-0.815286,-0.196317,0.322587,-0.438982,0.000000,0.000000,0.000000,47.120974,-110.440407,119.785251,-177.045710,-135.704365,-124.603185
0.139233,0.256591,-0.677929,0.674676,0.000000,0.000000,0.000000,-0.642806,-0.431627,-0.550448,0.312259,0.000000,0.000000,0.000000,86.549217,-147.655316,10.918614,84.209847,77.747392,20.330210
0.714313,0.305840,0.628951,0.025295,0.000000,0.000000,0.000000,0.576099,0.464743,0.061381,-0.669594,0.000000,0.000000,0.000000,87.341613,62.014108,63.747904,-141.037178,136.123860,97.633411
0.184681,-0.953781,0.158272,0.176481,0.000000,0.000000,0.000000,-0.425739,-0.717580,-0.305385,0.458874,0.000000,0.000000,0.000000,18.825183,156.727335,165.066600,123.191988,66.720284,6.910958
0.382103,-0.046256,-0.920159,-0.071872,0.000000,0.000000,0.000000,-0.251770,0.379913,-0.424372,-0.782423,0.000000,0.000000,0.000000,-7.908750,-134.778069,-2.457423,53.397247,53.919813,173.023272
0.656244,0.489212,0.223468,-0.529223,0.000000,0.000000,0.000000,0.545677,-0.339558,0.690753,0.331356,0.000000,0.000000,0.000000,43.897727,54.203879,-54.462139,154.750398,78.205099,-148.279141
0.022432,-0.555279,0.251561,0.792389,0.000000,0.000000,0.000000,-0.835799,-0.423796,0.324903,-0.127574,0.000000,0.000000,0.000000,-124.488676,116.965602,32.527115,55.514742,-40.635046,-4.696374
0.511871,-0.357888,-0.770596,-0.126829,0.000000,0.000000,0.000000,0.241881,-0.852863,0.309475,-0.344011,0.000000,0.000000,0.000000,-158.937435,-61.602914,117.528596,44.063410,-154.082564,129.471917
0.879316,-0.151515,-0.411322,-0.186175,0.000000,0.000000,0.000000,0.487234,-0.389702,-0.585806,0.517268,0.000000,0.000000,0.000000,169.573209,-128.759481,161.101804,-89.423067,-9.653468,102.982363
0.423107,0.546845,0.459152,-0.557782,0.000000,0.000000,0.000000,0.149326,0.172462,0.865549,-0.445850,0.000000,0.000000,0.000000,-111.734750,86.947482,145.493565,-127.755898,24.348284,169.540352
0.610551,0.662672,0.325200,-0.286948,0.000000,0.000000,0.000000,0.822933,0.213649,0.412484,-0.327099,0.000000,0.000000,0.000000,-81.794084,128.976216,-172.636999,-171.811842,125.049034,140.909752
0.233531,0.794174,0.134020,0.544784,0.000000,0.000000,0.000000,0.445497,-0.195348,-0.713461,0.504325,0.000000,0.000000,0.000000,-60.092771,-126.610274,-128.408069,-96.028290,-26.017916,125.883861
0.229139,0.632510,0.641030,0.369468,0.000000,0.000000,0.000000,0.621529,-0.313107,0.640495,0.324704,0.000000,0.000000,0.000000,129.165899,-9.998088,95.527000,-58.255258,91.801363,-4.632310
0.075447,-0.007396,0.750988,-0.655950,0.000000,0.000000,0.000000,-0.070782,-0.371911,0.892906,0.243702,0.000000,0.000000,0.000000,82.601648,174.052555,6.354681,150.751928,3.145247,-135.595741
0.414600,-0.183979,-0.741729,0.494062,0.000000,0.000000,0.000000,-0.733474,0.405448,-0.545534,0.004550,0.000000,0.000000,0.000000,79.255739,-154.326192,-49.233086,-82.776901,52.804750,-47.970309
0.040800,-0.744340,0.117203,-0.656168,0.000000,0.000000,0.000000,0.311807,0.533841,0.413589,-0.668382,0.000000,0.000000,0.000000,-122.286070,-75.298446,-63.959128,111.786117,103.702431,-6.002037
0.700405,-0.077322,0.704688,0.082873,0.000000,0.000000,0.000000,0.926612,0.299598,0.021937,-0.226164,0.000000,0.000000,0.000000,121.146879,89.431891,134.155289,33.639418,10.146797,-24.358094
0.190466,-0.920174,-0.090006,-0.330002,0.000000,0.000000,0.000000,0.784024,-0.452094,-0.349215,0.242829,0.000000,0.000000,0.000000,22.305123,-140.088401,-177.015685,111.571515,-160.851202,-132.496442
0.871687,-0.458606,-0.016709,-0.171941,0.000000,0.000000,0.000000,0.401782,-0.568808,0.088229,-0.712210,0.000000,0.000000,0.000000,-53.901344,-10.768182,-16.829867,120.065927,-132.326061,87.441650
0.200407,0.672731,-0.207738,0.681260,0.000000,0.000000,0.000000,0.319608,-0.049342,0.877921,0.353088,0.000000,0.000000,0.000000,-57.453621,-89.088724,-156.096065,132.877022,36.585771,170.026819
0.275149,-0.791606,0.054484,-0.542848,0.000000,0.000000,0.000000,-0.037127,-0.177137,0.925948,-0.331458,0.000000,0.000000,0.000000,62.349395,-123.956532,136.429460,37.688121,-169.269938,17.988497
0.020339,0.422750,-0.902922,0.074832,0.000000,0.000000,0.000000,0.899574,0.433060,-0.056180,-0.008377,0.000000,0.000000,0.000000,6.807450,-174.260798,49.836566,-128.414554,-174.616588,176.329843
