q0_i,q1_i,q2_i,q3_i,wx_i,wy_i,wz_i,q0_f,q1_f,q2_f,q3_f,wx_f,wy_f,wz_f,phi_i,theta_i,psi_i,phi_f,theta_f,psi_f
1.000000,0.000000,0.000000,0.000000,0.038657,0.033660,-0.010684,0.010148,-0.410822,-0.043721,-0.910610,-0.044071,-0.000440,-0.000117,0.000000,0.000000,0.000000,6.177516,-48.511169,178.491279
1.000000,0.000000,0.000000,0.000000,0.011979,0.028194,-0.032246,0.135049,0.684311,0.020160,-0.716291,0.014946,-0.021081,-0.035714,0.000000,0.000000,0.000000,-111.878183,99.674704,80.768790
1.000000,0.000000,0.000000,0.000000,0.042768,0.029633,-0.005861,0.130654,0.216920,0.426250,0.868439,-0.043926,0.020252,-0.020049,0.000000,0.000000,0.000000,-124.242029,-164.610350,-25.288174
1.000000,0.000000,0.000000,0.000000,0.010082,0.031002,-0.040973,0.236065,-0.664379,0.173797,0.687509,-0.010237,0.047855,0.009655,0.000000,0.000000,0.000000,127.244058,95.384349,-86.488228
1.000000,0.000000,0.000000,0.000000,-0.000274,0.031549,-0.033592,0.600168,-0.023977,0.512105,0.613981,0.009474,-0.005949,-0.012869,0.000000,0.000000,0.000000,51.673854,40.101321,111.347796
1.000000,0.000000,0.000000,0.000000,-0.040044,-0.033591,-0.003109,0.165759,-0.559879,-0.747195,-0.317425,0.011160,0.006197,0.047825,0.000000,0.000000,0.000000,158.776585,-37.095699,113.505008
1.000000,0.000000,0.000000,0.000000,0.034450,-0.018157,0.035001,0.085128,0.463876,0.707849,-0.525854,-0.038630,0.034454,-0.007885,0.000000,0.000000,0.000000,56.982008,142.527756,-45.614238
1.000000,0.000000,0.000000,0.000000,-0.039292,-0.025290,0.023624,0.844398,-0.504150,0.176761,0.039755,0.036753,0.036080,0.009433,0.000000,0.000000,0.000000,-62.862997,19.791541,-6.780387
1.000000,0.000000,0.000000,0.000000,-0.043339,0.004731,-0.028999,0.663766,-0.008073,0.203358,-0.719719,-0.018576,0.020802,0.043031,0.000000,0.000000,0.000000,161.693474,165.028193,82.942251
1.000000,0.000000,0.000000,0.000000,0.005983,-0.034465,-0.038961,0.365204,-0.414882,0.724568,0.411704,0.011840,-0.036237,-0.035892,0.000000,0.000000,0.000000,143.326641,60.557232,-142.313089
1.000000,0.000000,0.000000,0.000000,0.009912,0.039321,-0.001672,0.357810,-0.357719,0.391834,0.768424,-0.034138,0.038531,-0.005060,0.000000,0.000000,0.000000,38.386330,56.115554,151.085016
1.000000,0.000000,0.000000,0.000000,-0.027038,0.042782,0.013422,0.655591,-0.012729,-0.753378,-0.049594,0.036244,-0.006196,-0.013620,0.000000,0.000000,0.000000,-23.188938,-98.475585,18.123486
1.000000,0.000000,0.000000,0.000000,-0.005308,-0.032770,0.040491,0.450577,0.548430,-0.453095,0.539361,-0.025820,0.011690,-0.027515,0.000000,0.000000,0.000000,155.798970,-89.237369,-55.234590
1.000000,0.000000,0.000000,0.000000,0.009754,-0.036933,0.035810,0.045806,0.502686,-0.430527,0.748235,0.013908,0.019622,0.024403,0.000000,0.000000,0.000000,101.701995,-127.655717,36.605737
1.000000,0.000000,0.000000,0.000000,0.025835,0.007768,0.044875,0.287902,-0.641340,0.249075,0.666151,-0.040635,0.016566,-0.002109,0.000000,0.000000,0.000000,-35.092702,86.265722,100.252037
1.000000,0.000000,0.000000,0.000000,0.036833,-0.000163,-0.032348,0.574961,-0.385131,-0.434485,0.576469,0.040055,-0.028128,0.018600,0.000000,0.000000,0.000000,109.044183,-176.813182,-87.578374
1.000000,0.000000,0.000000,0.000000,-0.025349,0.005423,-0.023672,0.602787,-0.321338,0.705391,0.189241,-0.009661,0.006551,-0.001026,0.000000,0.000000,0.000000,30.841645,103.584951,73.482876
1.000000,0.000000,0.000000,0.000000,-0.031971,0.010833,0.040026,0.117637,0.092992,-0.422263,-0.893984,0.040829,-0.029874,-0.013494,0.000000,0.000000,0.000000,51.134117,3.837123,-163.171137
1.000000,0.000000,0.000000,0.000000,-0.003164,-0.012038,0.026344,0.526673,-0.219783,-0.681490,-0.458129,-0.008354,-0.033541,0.039329,0.000000,0.000000,0.000000,93.708395,-66.812779,-152.302811
1.000000,0.000000,0.000000,0.000000,-0.019320,-0.003591,-0.027056,0.092444,0.177213,-0.527218,-0.825888,-0.025922,-0.031622,-0.032706,0.000000,0.000000,0.000000,67.122986,11.258669,-159.743762
1.000000,0.000000,0.000000,0.000000,0.038788,-0.024633,0.025104,0.516595,0.536461,-0.422882,-0.516245,0.037960,-0.015841,-0.032398,0.000000,0.000000,0.000000,-93.854373,173.282544,96.319846
1.000000,0.000000,0.000000,0.000000,-0.015799,-0.005608,0.028816,0.517341,-0.474993,-0.474684,-0.530485,-0.024278,0.030669,-0.034807,0.000000,0.000000,0.000000,-172.936086,-95.673776,82.164298
1.000000,0.000000,0.000000,0.000000,-0.028036,0.016213,-0.041142,0.207498,-0.219681,-0.479351,-0.823958,0.000790,-0.038107,0.035899,0.000000,0.000000,0.000000,-122.427842,-145.878775,9.127995
1.000000,0.000000,0.000000,0.000000,0.012256,0.006547,-0.030240,0.318375,-0.931219,0.073933,0.161255,0.021731,0.026387,0.021661,0.000000,0.000000,0.000000,-142.633539,20.328569,-2.140019
1.000000,0.000000,0.000000,0.000000,-0.024817,0.013365,0.025151,0.201206,0.448330,-0.850725,0.186503,-0.018336,-0.013923,0.018269,0.000000,0.000000,0.000000,-170.844069,-30.635279,-126.934534
1.000000,0.000000,0.000000,0.000000,-0.006526,0.007817,0.027610,0.458244,-0.084758,-0.295776,-0.833873,0.038928,0.005221,-0.034625,0.000000,0.000000,0.000000,27.142586,-24.357570,-128.383722
1.000000,0.000000,0.000000,0.000000,-0.045342,0.003067,-0.003284,0.426160,-0.494782,-0.660736,0.370145,0.034198,-0.012817,-0.037521,0.000000,0.000000,0.000000,68.284201,-168.645658,-81.367522
1.000000,0.000000,0.000000,0.000000,-0.042820,-0.030069,-0.001960,0.396021,-0.071070,-0.887641,-0.224075,0.016227,-0.031876,0.038238,0.000000,0.000000,0.000000,149.763823,-47.298715,-175.661087
1.000000,0.000000,0.000000,0.000000,0.036391,-0.036982,-0.007040,0.724645,0.115497,-0.677313,0.052884,-0.007900,0.026482,0.000874,0.000000,0.000000,0.000000,59.761517,-83.636795,-46.064275
1.000000,0.000000,0.000000,0.000000,-0.020542,0.031574,-0.005548,0.805242,0.052976,-0.575667,0.131856,-0.038237,0.027777,0.022538,0.000000,0.000000,0.000000,-11.338583,-70.232609,26.585841
1.000000,0.000000,0.000000,0.000000,-0.039195,-0.019937,-0.028422,0.056557,-0.149106,0.817439,-0.553500,0.017485,0.032825,0.036855,0.000000,0.000000,0.000000,-112.450594,-4.163201,-162.110058
1.000000,0.000000,0.000000,0.000000,0.000928,-0.025409,0.007624,0.401752,-0.664982,-0.346229,-0.525852,-0.033522,-0.030378,-0.026363,0.000000,0.000000,0.000000,53.889344,-102.160845,-169.622184
1.000000,0.000000,0.000000,0.000000,-0.038515,0.020946,-0.012685,0.005775,-0.762119,-0.471580,-0.443569,0.039458,0.025191,-0.023454,0.000000,0.000000,0.000000,145.966651,-42.965022,77.232480
1.000000,0.000000,0.000000,0.000000,0.002024,0.023579,-0.035890,0.278094,-0.739987,-0.213373,0.574069,0.001853,-0.046822,0.023364,0.000000,0.000000,0.000000,74.165178,133.035461,-111.474157
1.000000,0.000000,0.000000,0.000000,-0.011832,-0.047654,0.018183,0.626126,-0.005369,-0.732645,0.266775,0.039979,-0.013808,-0.008833,0.000000,0.000000,0.000000,79.514024,-113.852199,-57.734529
1.000000,0.000000,0.000000,0.000000,0.024192,0.003732,-0.044217,0.934561,-0.168542,0.190473,-0.248816,-0.045891,0.008143,0.023859,0.000000,0.000000,0.000000,154.793278,164.208093,146.630667
1.000000,0.000000,0.000000,0.000000,0.007549,0.050663,0.010855,0.192216,-0.727813,-0.594877,-0.281892,-0.025522,0.026885,-0.036556,0.000000,0.000000,0.000000,-4.144266,-140.281284,-99.980922
1.000000,0.000000,0.000000,0.000000,0.023798,-0.017327,0.020382,0.391578,-0.027073,0.890661,-0.229471,0.039232,0.016496,-0.030500,0.000000,0.000000,0.000000,36.174463,136.756462,18.234587
1.000000,0.000000,0.000000,0.000000,-0.026182,-0.012961,-0.037617,0.210372,0.629572,-0.095348,0.741816,-0.007491,0.004609,-0.033528,0.000000,0.000000,0.000000,33.133379,-76.949315,121.731980
1.000000,0.000000,0.000000,0.000000,0.002467,0.035850,0.034077,0.630250,-0.292654,-0.637175,-0.333388,0.005926,0.019258,0.041316,0.000000,0.000000,0.000000,73.360981,-86.651555,-125.934914
1.000000,0.000000,0.000000,0.000000,0.046590,-0.014260,0.014056,0.325128,0.540588,0.044553,0.774643,-0.025286,-0.037909,-0.025790,0.000000,0.000000,0.000000,45.618663,-53.954906,110.296822
1.000000,0.000000,0.000000,0.000000,0.039594,-0.034231,0.001466,0.607622,0.274056,0.737807,-0.106439,-0.016322,0.034649,0.008642,0.000000,0.000000,0.000000,-36.373074,107.262289,-67.955445
1.000000,0.000000,0.000000,0.000000,0.007170,-0.032886,-0.009112,0.322622,0.091744,-0.643726,-0.687833,0.005529,-0.031645,-0.040594,0.000000,0.000000,0.000000,-99.281712,-163.192893,35.945191
1.000000,0.000000,0.000000,0.000000,-0.037313,-0.005865,0.020187,0.090560,-0.550639,-0.077680,0.826173,0.044416,-0.024686,-0.012623,0.000000,0.000000,0.000000,-30.872185,63.608311,148.055834
1.000000,0.000000,0.000000,0.000000,0.045182,-0.004938,0.025996,0.318439,-0.628061,-0.384790,-0.596718,0.042627,0.000498,0.030401,0.000000,0.000000,0.000000,-34.851968,-95.948642,-85.421897
1.000000,0.000000,0.000000,0.000000,-0.003374,-0.010630,-0.041648,0.168189,-0.181705,0.473288,-0.845396,0.027121,-0.026868,0.035835,0.000000,0.000000,0.000000,119.431152,-171.487696,27.480946
1.000000,0.000000,0.000000,0.000000,-0.021496,0.009376,-0.014905,0.430125,0.125898,0.854811,0.261611,0.009730,-0.028907,0.008810,0.000000,0.000000,0.000000,-48.408274,137.973184,-36.350008
1.000000,0.000000,0.000000,0.000000,-0.006019,0.051351,0.003413,0.059272,-0.525629,-0.331934,-0.781038,0.009314,0.026919,-0.027336,0.000000,0.000000,0.000000,-116.461415,-120.636038,-30.203984
1.000000,0.000000,0.000000,0.000000,0.014613,0.005786,-0.026280,0.791490,0.186198,0.346259,-0.467953,-0.026153,-0.005204,0.020714,0.000000,0.000000,0.000000,-2.429966,46.251653,-62.223614
1.000000,0.000000,0.000000,0.000000,-0.030174,-0.041412,0.010777,0.668542,0.683458,-0.283532,-0.074472,0.019642,-0.010355,0.015751,0.000000,0.000000,0.000000,-84.324858,-163.900344,149.534180
1.000000,0.000000,0.000000,0.000000,0.021893,0.007713,-0.001867,0.674707,0.671600,-0.217530,-0.215418,0.022558,0.026845,0.038885,0.000000,0.000000,0.000000,89.812770,-0.239992,-35.653288
1.000000,0.000000,0.000000,0.000000,0.011968,-0.026023,-0.006635,0.672666,-0.252447,-0.661216,-0.215833,0.028724,0.030812,0.026797,0.000000,0.000000,0.000000,-91.979570,-86.891207,53.290702
1.000000,0.000000,0.000000,0.000000,0.035497,-0.036959,0.010750,0.609582,0.789039,-0.051056,-0.056747,-0.012496,-0.019462,0.020430,0.000000,0.000000,0.000000,-75.494551,178.435295,171.384078
1.000000,0.000000,0.000000,0.000000,-0.007997,0.042415,0.003449,0.686131,-0.219951,-0.607819,-0.333769,0.022104,-0.034863,-0.032211,0.000000,0.000000,0.000000,-147.697232,-101.212523,101.362185
1.000000,0.000000,0.000000,0.000000,-0.028286,0.010069,0.042896,0.771542,-0.225666,0.593827,-0.034162,-0.020481,-0.033719,-0.016586,0.000000,0.000000,0.000000,-63.613003,64.277485,-47.644818
1.000000,0.000000,0.000000,0.000000,0.032417,0.030290,-0.027807,0.563341,-0.354477,0.605303,0.436579,-0.003501,-0.009486,0.049054,0.000000,0.000000,0.000000,82.977509,82.523563,151.165753
1.000000,0.000000,0.000000,0.000000,0.005959,0.006158,0.003440,0.043092,0.901655,0.041219,0.428324,0.024843,-0.021643,-0.040693,0.000000,0.000000,0.000000,169.819553,-50.250673,10.019028
1.000000,0.000000,0.000000,0.000000,-0.039471,-0.034045,0.004955,0.505668,0.256761,-0.688756,-0.451652,-0.032388,0.041085,-0.002136,0.000000,0.000000,0.000000,-84.776249,-152.313747,66.242009
1.000000,0.000000,0.000000,0.000000,0.000342,0.022381,0.007789,0.012214,-0.806974,0.102930,0.581420,-0.017262,-0.018425,-0.031784,0.000000,0.000000,0.000000,162.831192,70.202590,-26.650545
1.000000,0.000000,0.000000,0.000000,0.016596,-0.039237,0.030440,0.737185,0.318219,-0.536444,0.259852,-0.015704,0.035458,-0.003474,0.000000,0.000000,0.000000,-139.375615,-107.001619,-171.799927
1.000000,0.000000,0.000000,0.000000,0.036371,-0.032267,-0.019431,0.470584,-0.486773,-0.618261,-0.399195,0.033354,0.027647,0.015879,0.000000,0.000000,0.000000,-8.464837,-103.946401,-69.804021
1.000000,0.000000,0.000000,0.000000,-0.016426,0.037375,-0.032785,0.460499,-0.773012,0.430983,0.068173,-0.001757,-0.049776,0.007453,0.000000,0.000000,0.000000,-130.939359,30.154353,-44.264901
1.000000,0.000000,0.000000,0.000000,0.026126,-0.036562,0.026875,0.606586,0.279695,0.231929,-0.707131,-0.009186,0.051128,0.006569,0.000000,0.000000,0.000000,0.880397,42.604252,-98.409901
1.000000,0.000000,0.000000,0.000000,0.040480,-0.028202,0.017537,0.323556,-0.700772,-0.292384,-0.564573,-0.034418,-0.023894,-0.031402,0.000000,0.000000,0.000000,-141.153223,-78.660152,13.064694
1.000000,0.000000,0.000000,0.000000,-0.023531,-0.019175,0.042663,0.129504,-0.901049,0.164638,0.379780,0.042141,-0.012266,0.016076,0.000000,0.000000,0.000000,-170.922215,46.639183,-16.789652
1.000000,0.000000,0.000000,0.000000,-0.009640,-0.009721,-0.042036,0.610980,-0.456497,0.198237,-0.615643,-0.022752,0.026825,0.031941,0.000000,0.000000,0.000000,122.181456,-161.346730,99.929013
1.000000,0.000000,0.000000,0.000000,0.000238,-0.045479,-0.025945,0.064583,0.562029,-0.103705,-0.818045,-0.001078,0.043316,-0.026117,0.000000,0.000000,0.000000,34.942094,64.976615,-148.305422
1.000000,0.000000,0.000000,0.000000,0.033246,0.020797,-0.034695,0.056684,-0.058358,0.157998,-0.984082,0.006693,-0.002544,0.028659,0.000000,0.000000,0.000000,161.392362,-174.436650,7.505415
1.000000,0.000000,0.000000,0.000000,0.027332,-0.003822,0.041064,0.279741,0.161465,0.721484,-0.612482,0.023975,0.043224,0.009659,0.000000,0.000000,0.000000,83.299189,143.026456,7.891170
1.000000,0.000000,0.000000,0.000000,0.018968,0.037907,-0.030738,0.101180,-0.696800,0.693661,0.151877,-0.005267,0.034467,-0.014429,0.000000,0.000000,0.000000,-4.270456,159.388733,89.481770
1.000000,0.000000,0.000000,0.000000,-0.010393,-0.025243,-0.005902,0.493075,-0.695026,-0.430962,-0.296795,-0.020790,0.043825,0.009236,0.000000,0.000000,0.000000,-128.161186,-56.882686,34.108598
1.000000,0.000000,0.000000,0.000000,0.031109,0.037754,0.018665,0.352533,-0.570061,-0.095850,0.735910,-0.031396,-0.037015,0.019641,0.000000,0.000000,0.000000,121.418011,129.516003,-80.820915
1.000000,0.000000,0.000000,0.000000,-0.005297,0.004632,0.007481,0.334893,-0.686129,0.190063,0.617212,0.016754,-0.020875,0.045001,0.000000,0.000000,0.000000,-93.508838,76.975747,42.614215
1.000000,0.000000,0.000000,0.000000,-0.009657,0.035008,0.022712,0.504821,-0.038102,0.810738,0.293953,-0.018579,0.036331,-0.032809,0.000000,0.000000,0.000000,-54.073109,122.758838,-25.741285
1.000000,0.000000,0.000000,0.000000,0.046404,0.006970,-0.023231,0.285454,-0.098732,0.111731,0.946723,-0.005577,-0.036225,0.017722,0.000000,0.000000,0.000000,9.224959,14.520774,147.619785
1.000000,0.000000,0.000000,0.000000,-0.023987,0.005031,0.046269,0.461677,0.357218,0.590414,-0.557370,0.008635,-0.050136,0.006786,0.000000,0.000000,0.000000,-81.748515,70.624704,-163.749646
1.000000,0.000000,0.000000,0.000000,0.033835,0.008125,0.039125,0.825896,0.197138,0.189700,-0.492997,-0.026967,-0.044048,0.008612,0.000000,0.000000,0.000000,9.257034,30.512196,-59.138003
1.000000,0.000000,0.000000,0.000000,0.032775,0.001924,-0.040788,0.252271,0.849951,-0.030635,0.461524,-0.027091,-0.030193,-0.033106,0.000000,0.000000,0.000000,138.117958,-53.130248,17.535958
1.000000,0.000000,0.000000,0.000000,0.031888,0.008104,-0.033105,0.165689,0.398196,-0.764000,0.479887,-0.005871,0.005694,-0.004297,0.000000,0.000000,0.000000,-128.860222,-39.446014,-144.410084
1.000000,0.000000,0.000000,0.000000,0.028447,0.016329,-0.015254,0.842863,0.041398,0.164248,-0.510775,-0.012370,-0.013325,0.041184,0.000000,0.000000,0.000000,174.064424,161.387473,116.594811
1.000000,0.000000,0.000000,0.000000,0.031492,0.036793,-0.019902,0.143386,-0.184183,-0.299871,-0.924983,0.002475,-0.034360,-0.039431,0.000000,0.000000,0.000000,-146.289104,-154.739909,9.855479
1.000000,0.000000,0.000000,0.000000,0.032273,-0.013104,0.039094,0.695937,0.398265,-0.593641,-0.068175,0.015382,-0.028721,-0.040988,0.000000,0.000000,0.000000,-88.012325,-129.468875,116.727504
1.000000,0.000000,0.000000,0.000000,0.021173,-0.034083,0.033640,0.410673,0.525141,-0.371626,0.646118,0.017116,-0.045294,0.019927,0.000000,0.000000,0.000000,-15.851319,-79.685585,128.372326
1.000000,0.000000,0.000000,0.000000,0.034054,0.035383,-0.018163,0.603400,-0.316232,0.562923,0.467999,-0.032986,-0.033185,0.023499,0.000000,0.000000,0.000000,-138.850211,102.753617,-71.016773
1.000000,0.000000,0.000000,0.000000,0.042960,-0.028966,0.007545,0.220671,-0.030258,-0.445970,0.866891,-0.024870,0.027897,0.036671,0.000000,0.000000,0.000000,-52.645399,-8.300555,155.548692
1.000000,0.000000,0.000000,0.000000,-0.007312,0.026818,-0.044372,0.687982,0.670387,0.122399,-0.249560,0.035423,0.000034,0.038559,0.000000,0.000000,0.000000,-94.725391,149.800019,168.028251
1.000000,0.000000,0.000000,0.000000,-0.031681,-0.041687,0.000218,0.073714,-0.871943,0.045258,-0.481906,0.003743,0.024711,-0.015283,0.000000,0.000000,0.000000,-161.832752,-56.482455,-15.759074
1.000000,0.000000,0.000000,0.000000,-0.000153,0.036926,0.037121,0.716796,-0.179958,0.155623,-0.655439,-0.042995,0.010205,0.001615,0.000000,0.000000,0.000000,-27.518006,-0.733619,-84.699964
1.000000,0.000000,0.000000,0.000000,-0.008776,-0.051618,0.000341,0.359041,0.616580,-0.355759,0.603617,0.023305,0.018305,0.004462,0.000000,0.000000,0.000000,135.431463,-88.916513,-16.155628
1.000000,0.000000,0.000000,0.000000,0.014835,0.042563,0.026643,0.530239,0.349556,0.625097,0.453774,0.009418,-0.005495,0.045407,0.000000,0.000000,0.000000,-88.420045,159.777696,-78.111169
1.000000,0.000000,0.000000,0.000000,-0.003190,-0.036373,-0.037528,0.478331,0.688229,-0.425093,0.341813,-0.012350,0.040185,0.031212,0.000000,0.000000,0.000000,130.009968,-61.301802,-32.516320
1.000000,0.000000,0.000000,0.000000,0.018205,-0.034042,0.026743,0.127479,0.150249,-0.873240,-0.445674,-0.008789,0.009563,0.008998,0.000000,0.000000,0.000000,-55.074940,-174.910299,22.180346
1.000000,0.000000,0.000000,0.000000,0.034365,-0.003889,0.039312,0.667896,0.253190,0.045200,0.698403,0.002026,0.047667,-0.021571,0.000000,0.000000,0.000000,-155.177698,-162.945617,-91.221488
1.000000,0.000000,0.000000,0.000000,-0.025839,0.021300,-0.040252,0.438583,0.480746,-0.498794,0.572479,-0.038819,-0.006830,0.034467,0.000000,0.000000,0.000000,-74.949229,-81.099941,171.610615
1.000000,0.000000,0.000000,0.000000,0.006686,-0.000812,0.007603,0.603395,-0.333058,0.640806,0.338164,0.012642,0.030279,-0.027726,0.000000,0.000000,0.000000,143.881067,86.940186,-159.426972
1.000000,0.000000,0.000000,0.000000,0.031304,-0.023118,0.007950,0.451219,0.161310,0.743491,0.466479,0.005247,0.007978,-0.040673,0.000000,0.000000,0.000000,100.635830,31.363015,129.293609
1.000000,0.000000,0.000000,0.000000,0.017704,-0.037200,0.032315,0.618601,-0.004065,0.361468,0.697608,0.005026,-0.036560,-0.028609,0.000000,0.000000,0.000000,-145.942873,153.071323,-74.741958
1.000000,0.000000,0.000000,0.000000,0.012768,0.002792,0.004319,0.411955,-0.850178,0.205468,0.255489,0.011275,0.034563,-0.016686,0.000000,0.000000,0.000000,-131.672357,37.135945,-10.031806
1.000000,0.000000,0.000000,0.000000,0.033572,0.023239,-0.032778,0.946634,-0.054184,0.317041,-0.020839,0.032463,0.002811,0.016343,0.000000,0.000000,0.000000,-8.306847,36.725686,-5.283813
1.000000,0.000000,0.000000,0.000000,0.029628,0.010316,0.010879,0.232920,0.822564,0.013330,-0.518612,0.013429,0.016665,0.034153,0.000000,0.000000,0.000000,-46.250202,120.751481,154.557827
1.000000,0.000000,0.000000,0.000000,-0.014072,0.023369,0.044693,0.439832,0.522099,-0.531116,0.501873,0.022055,0.040727,0.024423,0.000000,0.000000,0.000000,-145.971084,-82.418455,-120.983876
1.000000,0.000000,0.000000,0.000000,0.029577,-0.033532,0.003927,0.369982,0.592799,0.187030,-0.690451,0.014909,0.033289,0.019549,0.000000,0.000000,0.000000,38.444864,73.135369,-94.627372
1.000000,0.000000,0.000000,0.000000,-0.019876,0.035939,-0.032479,0.796283,0.020292,-0.600907,0.066576,-0.036682,0.005600,0.005537,0.000000,0.000000,0.000000,170.230289,-106.324392,-163.114874
1.000000,0.000000,0.000000,0.000000,0.011907,0.038353,0.033598,0.275001,0.922772,0.044928,-0.266173,-0.009241,0.036664,-0.036220,0.000000,0.000000,0.000000,145.628676,31.060657,-4.249759
1.000000,0.000000,0.000000,0.000000,0.022549,0.032015,-0.034758,0.632418,0.452057,-0.162490,-0.607691,-0.012440,0.005328,0.016753,0.000000,0.000000,0.000000,55.008118,20.114654,-77.163636
1.000000,0.000000,0.000000,0.000000,0.041255,-0.019786,0.011745,0.197286,-0.441149,-0.859926,0.164297,-0.012038,0.043873,-0.008366,0.000000,0.000000,0.000000,27.743040,-168.793569,-57.092163
1.000000,0.000000,0.000000,0.000000,-0.022502,0.009837,-0.046243,0.544542,-0.131850,-0.208934,-0.801521,0.004514,0.025306,0.024381,0.000000,0.000000,0.000000,-167.705291,-153.965764,65.530498
1.000000,0.000000,0.000000,0.000000,-0.007197,0.049362,-0.010999,0.063917,0.220109,0.101604,-0.968062,0.017288,0.025638,0.038808,0.000000,0.000000,0.000000,169.184848,153.950548,5.046229
1.000000,0.000000,0.000000,0.000000,0.011864,-0.012236,0.001241,0.479740,0.658345,-0.539911,-0.211962,-0.025973,-0.001304,-0.022080,0.000000,0.000000,0.000000,117.597887,-13.824267,-70.312138
1.000000,0.000000,0.000000,0.000000,-0.019822,0.032961,-0.035528,0.638197,0.174805,-0.138965,0.736775,-0.041314,0.030282,-0.010848,0.000000,0.000000,0.000000,-178.832438,-154.217386,-82.065700
1.000000,0.000000,0.000000,0.000000,-0.008711,0.024971,-0.003842,0.504466,-0.327073,-0.797245,-0.054203,0.025757,-0.041319,0.019258,0.000000,0.000000,0.000000,-153.341331,-57.121354,120.690383
1.000000,0.000000,0.000000,0.000000,-0.003905,0.016168,0.047292,0.639573,0.328064,-0.689077,-0.092166,0.014549,0.022030,-0.004108,0.000000,0.000000,0.000000,106.786372,-55.180680,-86.650799
1.000000,0.000000,0.000000,0.000000,-0.013583,-0.025549,0.033801,0.675002,0.646664,-0.320492,-0.153240,-0.032190,-0.040810,-0.001336,0.000000,0.000000,0.000000,92.463173,-13.560710,-39.731819
1.000000,0.000000,0.000000,0.000000,-0.018074,-0.040657,-0.001305,0.323145,-0.606282,-0.398807,0.607414,0.005614,0.018568,-0.000871,0.000000,0.000000,0.000000,86.522626,151.394011,-86.342994
1.000000,0.000000,0.000000,0.000000,-0.002177,-0.012296,-0.031817,0.530228,-0.405590,-0.262430,-0.696768,-0.032398,-0.029296,-0.009957,0.000000,0.000000,0.000000,173.113398,-122.488420,78.323145
1.000000,0.000000,0.000000,0.000000,0.002083,0.044990,0.018446,0.321885,-0.663188,0.300956,0.604978,0.008775,0.032912,0.039767,0.000000,0.000000,0.000000,-134.067264,84.986164,-6.381802
1.000000,0.000000,0.000000,0.000000,-0.004230,0.011182,-0.035625,0.400979,-0.460885,-0.682491,-0.401256,0.044667,-0.024458,-0.012176,0.000000,0.000000,0.000000,153.449360,-66.519417,129.530518
1.000000,0.000000,0.000000,0.000000,-0.012841,0.026281,0.043428,0.137201,0.899153,0.047477,0.412850,0.016513,0.014077,-0.027875,0.000000,0.000000,0.000000,155.293084,-46.836433,16.882528
1.000000,0.000000,0.000000,0.000000,0.031576,-0.011417,0.040177,0.789895,-0.044736,0.280407,0.543541,-0.029804,0.021395,-0.009520,0.000000,0.000000,0.000000,-164.401794,150.553122,-106.812170
1.000000,0.000000,0.000000,0.000000,0.046403,-0.020930,-0.012259,0.017728,-0.686116,-0.093501,0.721241,0.016827,0.047915,0.012748,0.000000,0.000000,0.000000,-75.556312,80.537828,110.607366
1.000000,0.000000,0.000000,0.000000,-0.023992,-0.039241,0.025022,0.763810,0.251401,-0.159601,-0.572642,-0.032648,0.009687,0.039772,0.000000,0.000000,0.000000,34.568136,2.528477,-72.932190
1.000000,0.000000,0.000000,0.000000,0.014263,0.033436,-0.037685,0.315940,0.608257,-0.022077,-0.727817,0.017222,0.033002,-0.036822,0.000000,0.000000,0.000000,58.116379,60.627586,-97.074713
1.000000,0.000000,0.000000,0.000000,0.026213,0.042192,0.016562,0.343030,-0.653444,0.674339,0.024658,-0.025715,-0.021316,0.029000,0.000000,0.000000,0.000000,-151.469289,29.660712,-84.100360
1.000000,0.000000,0.000000,0.000000,0.000726,0.030735,0.013362,0.290805,0.716557,-0.296012,-0.560674,-0.009107,-0.003508,0.051370,0.000000,0.000000,0.000000,-74.889858,140.850490,104.643019
1.000000,0.000000,0.000000,0.000000,-0.030616,0.036777,-0.021252,0.191904,-0.333015,0.345859,0.855953,0.049465,-0.013863,0.007148,0.000000,0.000000,0.000000,40.741643,44.654822,172.067749
1.000000,0.000000,0.000000,0.000000,-0.034664,-0.024136,0.030064,0.337837,0.853735,-0.360404,-0.164655,-0.030079,-0.040977,-0.012558,0.000000,0.000000,0.000000,-44.108910,177.843635,133.352240
1.000000,0.000000,0.000000,0.000000,-0.027882,-0.002350,0.031330,0.035243,0.114222,-0.451132,-0.884416,-0.012292,-0.002971,0.030048,0.000000,0.000000,0.000000,54.881864,9.801848,-170.337313
1.000000,0.000000,0.000000,0.000000,-0.000485,0.026519,0.013412,0.066932,-0.568251,0.778133,0.259074,-0.031131,0.041177,0.008771,0.000000,0.000000,0.000000,-20.896476,156.509207,67.888073
1.000000,0.000000,0.000000,0.000000,0.029250,0.020069,-0.038513,0.116246,0.079997,0.988601,-0.052484,-0.044614,-0.017282,-0.021272,0.000000,0.000000,0.000000,5.031152,166.217348,-8.644123
1.000000,0.000000,0.000000,0.000000,-0.011417,-0.017710,-0.001026,0.661575,0.218400,0.682528,-0.220853,0.032505,0.009659,-0.039896,0.000000,0.000000,0.000000,24.774150,91.709473,-11.420611
1.000000,0.000000,0.000000,0.000000,-0.019248,0.035734,0.033078,0.905812,0.039246,0.408987,-0.103410,-0.002073,0.005435,-0.040332,0.000000,0.000000,0.000000,178.833530,131.492082,166.448759
